#OTU ID,Domain,Phylum,Class,Order,Family,Genus,Species
OTU3628,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
OTU3629,Bacteria,Actinobacteria,Rubrobacteria,Gaiellales,GQ396807_f,GQ396807_g,
OTU363,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Parvibaculum_f,AF370880_g,
OTU3630,Bacteria,Proteobacteria,Betaproteobacteria,DQ395705_o,DQ395705_f,DQ395705_g,
OTU3631,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaera_o,Pedosphaera_f,,
OTU3632,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,FJ889281_f,FJ889281_g,
OTU3633,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EU669599_g,
OTU3634,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,Spirobacillus,
OTU3635,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,HQ597814_g,
OTU3636,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,
OTU3637,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3638,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaera_o,Pedosphaera_f,HQ864209_g,
OTU3639,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,AY913229_g,
OTU364,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
OTU3640,Bacteria,Cyanobacteria,JF417809_c,JF417809_o,JQ311910_f,JQ311910_g,
OTU3641,Unassigned,,,,,,
OTU3642,Bacteria,Actinobacteria,Rubrobacteria,Gaiellales,GQ396807_f,GQ396807_g,
OTU3643,Bacteria,Chloroflexi,Thermomicrobia,GQ263151_o,GQ263151_f,AY921935_g,
OTU3644,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,GQ402637_g,
OTU3645,Unassigned,,,,,,
OTU3646,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,
OTU3647,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,GU127727_g,
OTU3648,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3649,Bacteria,AD3,AY289487_c,FJ625337_o,EF516692_f,EF516692_g,HQ445768_s
OTU365,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,EU680443_g,
OTU3650,Bacteria,Actinobacteria,Actinobacteria_c,Frankiales,Frankiaceae,Jatrophihabitans,
OTU3651,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ466216_g,
OTU3652,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3653,Bacteria,Proteobacteria,Deltaproteobacteria,OM27,U70713_f,EU431778_g,
OTU3654,Bacteria,Saccharibacteria_TM7,Saccharimonas_c,Saccharimonas_o,JF421159_f,JF421159_g,
OTU3655,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,GQ263992_g,
OTU3656,Bacteria,Actinobacteria,Thermoleophilia,Thermoleophilales,Thermoleophilaceae,AB630582_g,
OTU3657,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3658,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Singulisphaera,
OTU3659,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
OTU366,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Holophaga,
OTU3660,Unassigned,,,,,,
OTU3661,Bacteria,Bacteroidetes,Sphingobacteriia,HQ178786_o,FJ793180_f,FJ793180_g,
OTU3662,Bacteria,Cyanobacteria,JF417809_c,JF417809_o,JF417809_f,JF417809_g,
OTU3663,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,EF032738_f,AY662029_g,
OTU3664,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,HQ190378_g,
OTU3665,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3666,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,,
OTU3667,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,HQ910358_f,,
OTU3668,Unassigned,,,,,,
OTU3669,Bacteria,Chloroflexi,Anaerolineae,Anaerolinaeles,DQ404819_f,DQ404819_g,
OTU367,Bacteria,Chloroflexi,Ktedonobacteria,AY673403_o,AY673403_f,,
OTU3670,Bacteria,Chloroflexi,EU335161_c,EU335161_o,EU335161_f,,
OTU3671,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,
OTU3672,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,JX105547_f,JX105547_g,PAC000648_s
OTU3673,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,LKHV_g,
OTU3674,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3675,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,KB906767_g,
OTU3676,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ466216_g,
OTU3677,Unassigned,,,,,,
OTU3678,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,,,
OTU3679,Bacteria,Chloroflexi,EF516615_c,EF516615_o,EF516615_f,EF516615_g,
OTU368,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,AF445727_g,
OTU3680,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,DQ395967_g,
OTU3681,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
OTU3682,Unassigned,,,,,,
OTU3683,Bacteria,Elusimicrobia,Elusimicrobia_c,EU861834_o,EU861834_f,EU861834_g,
OTU3684,Unassigned,,,,,,
OTU3685,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,EF516298_g,
OTU3686,Bacteria,Chloroflexi,FR749824_c,FR749824_o,FR749824_f,FR749824_g,
OTU3687,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,,
OTU3688,Bacteria,Acidobacteria,Solibacteres,Solibacterales,EF492968_f,EF492957_g,
OTU3689,Bacteria,WS5,WS5_c,EU644175_o,EU644175_f,EU644175_g,
OTU369,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
OTU3690,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,JN656793_g,
OTU3691,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EU135289_g,
OTU3692,Bacteria,Armatimonadetes,EU289437_c,EU289437_o,EU289437_f,EU289437_g,
OTU3693,Bacteria,Chloroflexi,FR749824_c,FJ625377_o,FJ625377_f,FJ625377_g,
OTU3694,Bacteria,TM6,TM6_c,Babela_o,ARQD_f,DQ129127_g,
OTU3695,Unassigned,,,,,,
OTU3696,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU3697,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Pseudolabrys,
OTU3698,Bacteria,Elusimicrobia,Elusimicrobia_c,Elusimicrobiales,AF407708_f,AF407708_g,
OTU3699,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EU881120_g,
OTU37,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodopila,
OTU370,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,AF498705_g,
OTU3700,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU3701,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AY945895_f,AY945895_g,
OTU3702,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
OTU3703,Bacteria,Chloroflexi,Thermomicrobia,FR749790_o,FR749790_f,FR749790_g,
OTU3704,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,HQ674891_f,HQ674891_g,
OTU3705,Bacteria,Omnitrophica_OP3,FP245540_c,FP245538_o,FP245538_f,AM162486_g,
OTU3706,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_pneumophila
OTU3707,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3708,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospira_o,FR715579_f,FR715579_g,
OTU3709,Unassigned,,,,,,
OTU371,Eukarya,Chlorophyta,Trebouxiophyceae,Chlorellales,,,
OTU3710,Bacteria,Actinobacteria,Actinobacteria_c,Frankiales,Geodermatophilaceae,Geodermatophilus,
OTU3711,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
OTU3712,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Pirellula,
OTU3713,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Kouleothrix_f,Kouleothrix,
OTU3714,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,
OTU3715,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3716,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
OTU3717,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EU881267_g,
OTU3718,Bacteria,Microgenomates_OP11,Microgenomatus_c,LCFQ_o,LCFQ_f,AB510992_g,AB510992_s
OTU3719,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,HQ190378_g,
OTU372,Bacteria,Acidobacteria,CP015136_c,CP015136_o,CP015136_f,Z95727_g,
OTU3720,Bacteria,TM6,TM6_c,Babela_o,,,
OTU3721,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ466216_g,
OTU3722,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
OTU3723,Unassigned,,,,,,
OTU3724,Bacteria,Bacteroidetes,Sphingobacteriia,HQ178786_o,HQ178786_f,HQ178786_g,
OTU3725,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,
OTU3726,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EF580956_g,
OTU3727,Bacteria,Proteobacteria,Betaproteobacteria,Sterolibacterium_o,Sterolibacterium_f,AB186832_g,
OTU3728,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,EF494332_g,
OTU3729,Bacteria,Chloroflexi,Thermomicrobia,FR749790_o,FR749790_f,FR749790_g,
OTU373,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Singulisphaera,
OTU3730,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,AY913229_g,
OTU3731,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,DQ129264_g,
OTU3732,Bacteria,Chloroflexi,FR749824_c,FJ625377_o,FJ625377_f,FJ625377_g,
OTU3733,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3734,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,
OTU3735,Bacteria,Proteobacteria,Deltaproteobacteria,EU861868_o,EU861868_f,EU861868_g,
OTU3736,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,AY662021_g,
OTU3737,Unassigned,,,,,,
OTU3738,Bacteria,WS5,WS5_c,EU644175_o,EU644175_f,GQ397067_g,
OTU3739,Unassigned,,,,,,
OTU374,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Parafilimonas,
OTU3740,Unassigned,,,,,,
OTU3741,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,
OTU3742,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ517701_g,
OTU3743,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidipila,
OTU3744,Bacteria,Planctomycetes,EU385896_c,EU385896_o,EF019689_f,EF019689_g,
OTU3745,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,DQ906072_g,
OTU3746,Unassigned,,,,,,
OTU3747,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,HQ827929_g,
OTU3748,Bacteria,Chloroflexi,FR749824_c,FJ625377_o,FJ625377_f,FJ625377_g,
OTU3749,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,HQ738650_g,
OTU375,Eukarya,Chlorophyta,Trebouxiophyceae,Chlorellales,,,
OTU3750,Unassigned,,,,,,
OTU3751,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3752,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3753,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,KB906767_g,
OTU3754,Bacteria,Elusimicrobia,Elusimicrobia_c,EU861834_o,EU861834_f,EU861834_g,
OTU3755,Unassigned,,,,,,
OTU3756,Bacteria,Actinobacteria,Actinobacteria_c,Micromonosporales,Micromonosporaceae,Catelliglobosispora,
OTU3757,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,
OTU3758,Bacteria,Planctomycetes,DQ228400_c,DQ228400_o,DQ228400_f,DQ228400_g,
OTU3759,Bacteria,WS5,WS5_c,EU644175_o,EU644175_f,,
OTU376,Bacteria,Actinobacteria,Actinobacteria_c,Propionibacteriales,Nocardioidaceae,Nocardioides,
OTU3760,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,GQ402825_g,
OTU3761,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,GQ263856_g,
OTU3762,Bacteria,Tenericutes,Mollicutes,JPXG_o,FJ984658_f,FJ984661_g,
OTU3763,Unassigned,,,,,,
OTU3764,Bacteria,Chloroflexi,Ktedonobacteria,AY673403_o,AY673403_f,,
OTU3765,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU3766,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ466216_g,
OTU3767,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,EF018137_g,
OTU3768,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,FJ444747_g,
OTU3769,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,
OTU377,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,JADL_g,
OTU3770,Bacteria,Actinobacteria,Actinobacteria_c,Corynebacteriales,Nocardiaceae,Rhodococcus,
OTU3771,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,FJ889281_f,FJ889281_g,
OTU3772,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3773,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Labilithrix,
OTU3774,Bacteria,Cyanobacteria,JF417809_c,JF417809_o,JF417809_f,JF417809_g,
OTU3775,Unassigned,,,,,,
OTU3776,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,GQ402637_g,
OTU3777,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,GQ339148_g,
OTU3778,Bacteria,Elusimicrobia,Elusimicrobia_c,EU861834_o,EU861834_f,EU861834_g,
OTU3779,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,FJ889275_g,
OTU378,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
OTU3780,Bacteria,Elusimicrobia,Elusimicrobia_c,EU861834_o,DQ676361_f,DQ676361_g,
OTU3781,Bacteria,Tenericutes,Mollicutes,JPXG_o,JPXG_f,HQ645183_g,
OTU3782,Bacteria,Chloroflexi,EF516615_c,EF516615_o,JF922436_f,JF922436_g,JF922436_s
OTU3783,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Singulisphaera,
OTU3784,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,
OTU3785,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3786,Bacteria,Cyanobacteria,JF417809_c,JF417809_o,DQ128639_f,DQ128639_g,
OTU3787,Unassigned,,,,,,
OTU3788,Bacteria,Actinobacteria,Rubrobacteria,Gaiellales,EF520360_f,JX505092_g,
OTU3789,Bacteria,Omnitrophica_OP3,AQSZ_c,AQSZ_o,AQSZ_f,AQSZ_g,
OTU379,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,AY234741_g,
OTU3790,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3791,Bacteria,Chloroflexi,Anaerolineae,Anaerolinaeles,DQ404819_f,DQ404819_g,
OTU3792,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,GQ263002_f,GQ472363_g,
OTU3793,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
OTU3794,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3795,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,
OTU3796,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,EF016847_g,
OTU3797,Unassigned,,,,,,
OTU3798,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU881261_f,EU881261_g,
OTU3799,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,,
OTU38,Bacteria,Actinobacteria,Actinobacteria_c,Streptosporangiales,AF498716_f,AF498716_g,
OTU380,Bacteria,Elusimicrobia,Elusimicrobia_c,EU861834_o,DQ676361_f,EU589308_g,
OTU3800,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodoplanes,
OTU3801,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,EF516308_g,
OTU3802,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Holophaga,
OTU3803,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,,
OTU3804,Bacteria,Chloroflexi,Ktedonobacteria,JX133647_o,JX133647_f,JX133647_g,JX133647_s
OTU3805,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,DQ906072_g,
OTU3806,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,FJ889281_f,AB425060_g,
OTU3807,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,
OTU3808,Bacteria,Omnitrophica_OP3,FP245540_c,FP245538_o,FP245538_f,AM162486_g,
OTU3809,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonas_f,Prosthecomicrobium_g1,
OTU381,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,FN428761_g,
OTU3810,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,CP011489_f,CP011489_g,
OTU3811,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,AY921748_g,
OTU3812,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,
OTU3813,Bacteria,Bacteroidetes,Sphingobacteriia,HQ178786_o,FN811185_f,FJ947131_g,
OTU3814,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
OTU3815,Unassigned,,,,,,
OTU3816,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Parvibaculum_f,AF370880_g,
OTU3817,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,GU983350_f,GU983350_g,
OTU3818,Unassigned,,,,,,
OTU3819,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,EU589314_f,EU589314_g,
OTU382,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,EU589272_g,
OTU3820,Bacteria,Spirochaetes,Spirochaetes_c,Spirochaetales,Spirochaetaceae,GU118739_g,
OTU3821,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Marinoscillum_f,,
OTU3822,Bacteria,TM6,TM6_c,Babela_o,ARQD_f,DQ129127_g,
OTU3823,Bacteria,AD3,AY289487_c,FJ625337_o,FJ625337_f,FJ625337_g,
OTU3824,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,AJ867897_g,
OTU3825,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,AB128884_f,AB128884_g,
OTU3826,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,EU223954_g,EU223954_s
OTU3827,Bacteria,WS5,WS5_c,EU644175_o,EU644175_f,GQ397067_g,
OTU3828,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,
OTU3829,Bacteria,Actinobacteria,Actinobacteria_c,Propionibacteriales,Nocardioidaceae,Nocardioides,
OTU383,Bacteria,Actinobacteria,Thermoleophilia,Thermoleophilales,Thermoleophilaceae,EU289467_g,
OTU3830,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,
OTU3831,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,GQ263002_f,GQ472363_g,
OTU3832,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,AP011765_g,
OTU3833,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU3834,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Segetibacter,
OTU3835,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus_g6,
OTU3836,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas,
OTU3837,Bacteria,Chloroflexi,HM748667_c,HM748667_o,AY922170_f,AY922170_g,
OTU3838,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3839,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,FJ466217_g,
OTU384,Bacteria,Saccharibacteria_TM7,Saccharimonas_c,Saccharimonas_o,JF421159_f,JF421159_g,
OTU3840,Bacteria,Proteobacteria,Oligoflexia,Oligoflexales,Oligoflexaceae,EU803555_g,
OTU3841,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaera_o,Pedosphaera_f,JQ801058_g,
OTU3842,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaera_o,Pedosphaera_f,Limisphaera,
OTU3843,Unassigned,,,,,,
OTU3844,Eukarya,Bacillariophyta,Bacillariophyceae,JN378734_o,EF688353_f,EF688353_g,EF688353_s
OTU3845,Bacteria,Bacteroidetes,Sphingobacteriia,CP012155_o,CP012155_f,CP012155_g,
OTU3846,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Stella,
OTU3847,Bacteria,Actinobacteria,Actinobacteria_c,Micromonosporales,Micromonosporaceae,,
OTU3848,Unassigned,,,,,,
OTU3849,Bacteria,Cyanobacteria,JQ650114_c,JQ650114_o,JQ650114_f,JQ650114_g,
OTU385,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Segetibacter,
OTU3850,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Aquisphaera,
OTU3851,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bauldia_f,Bauldia,
OTU3852,Bacteria,Chloroflexi,HM748667_c,HM748667_o,DQ906813_f,DQ906813_g,
OTU3853,Unassigned,,,,,,
OTU3854,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU881261_f,,
OTU3855,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
OTU3856,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,EU589248_g,
OTU3857,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,EU680443_f,EU680443_g,
OTU3858,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,
OTU3859,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU386,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Tepidisphaeraceae,Tepidisphaera,
OTU3860,Unassigned,,,,,,
OTU3861,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,,
OTU3862,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU3863,Bacteria,Saccharibacteria_TM7,Saccharimonas_c,Saccharimonas_o,EU135366_f,,
OTU3864,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ466216_g,
OTU3865,Bacteria,Chloroflexi,FR749824_c,EF020133_o,EF020133_f,EF020133_g,
OTU3866,Eukarya,PAC000103_p,PAC000103_c,PAC000103_o,PAC000103_f,,
OTU3867,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,JQ825210_g,JQ825210_s
OTU3868,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,
OTU3869,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,DQ453119_f,GU113055_g,JX459094_s
OTU387,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Sediminibacterium,
OTU3870,Bacteria,AD3,AY289487_c,FJ625337_o,FJ625337_f,FJ625337_g,
OTU3871,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmata_f,GQ339148_g,
OTU3872,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,FJ517701_g,
OTU3873,Unassigned,,,,,,
OTU3874,Unassigned,,,,,,
OTU3875,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU3876,Bacteria,Elusimicrobia,Elusimicrobia_c,Elusimicrobiales,AF407708_f,AY622271_g,
OTU3877,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,AJ295651_g,
OTU3878,Bacteria,Bacteroidetes,Sphingobacteriia,HQ178786_o,FN811185_f,FN811185_g,
