#OTU ID,1,2,3,4,5,6,7,8,9,10,11,12,BCU1_2,BCU1_3,BCU2_1,BCU2_2,BCU3_1,BCU3_3,BCU4_1,BCU4_2,BCU4_3,BCW1_1,BCW1_2,BCW1_3,BCW2_1,BCW2_2,BCW2_3,BCW3_1,BCW3_2,BCW3_3,BCW4_1,BCW4_2,BCW4_3,S1_1,S1_2,S1_3,S2_1,S2_2,S2_3,S3_1,S3_2,S3_3,S4_1,S4_2,S4_3,SCK_1,SCK_2,SCK_3,taxonomy
OTU2100,5,2,5,0,0,2,0,1,0,0,0,0,1,1,1,6,2,0,1,1,0,0,0,2,1,5,4,0,1,0,0,0,0,0,2,1,1,1,2,1,0,2,2,0,0,7,1,4,Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
OTU2101,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,1,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;GQ339148_g
OTU2102,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,10,1,1,1,0,0,4,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;AY234711_g
OTU2103,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,2,1,3,2,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Betaproteobacteria;DQ395705_o;EU786132_f
OTU2104,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,3,0,0,9,6,2,0,0,0,0,0,1,0,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;DQ906072_g
OTU2105,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,2,6,0,0,0,0,4,0,6,8,1,0,3,2,0,0,1,0,1,0,0,0,2,1,1,1,0,0,0,0,0,Bacteria;Chloroflexi;EF516615_c;EF516615_o;JF922436_f;JF922436_g;JF922436_s
OTU2106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chlorobi;Ignavibacteriae;OPB56_o;HQ190417_f;HQ190417_g
OTU2107,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,0,12,0,0,5,14,0,0,0,2,1,0,1,2,8,2,1,0,0,0,0,0,0,0,2,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
OTU2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Tepidisphaeraceae;Tepidisphaera
OTU2109,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,0,0,0,0,11,7,0,1,0,0,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Unassigned
OTU211,0,9,6,32,212,221,67,297,70,39,0,10,4,14,2,5,1,1,2,5,17,0,1,9,1,0,10,0,17,1,0,5,2,4,5,39,6,1,1,3,1,2,0,20,29,2,16,4,Bacteria;Actinobacteria;Actinobacteria_c;Pseudonocardiales;Pseudonocardiaceae;JF266448_g
OTU2110,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,1,0,0,3,1,4,0,0,2,0,0,0,0,3,4,0,0,2,1,1,1,0,0,0,2,1,0,0,0,0,Bacteria;Armatimonadetes;AB374370_c;AB374370_o;AB374370_f
OTU2111,0,0,0,4,3,0,0,3,2,4,1,2,3,0,1,0,1,1,3,2,0,4,4,2,0,0,3,0,1,0,5,1,1,0,2,4,0,1,1,1,5,1,0,0,0,0,0,0,Bacteria;Actinobacteria;Rubrobacteria;Gaiellales;Gaiellaceae;Gaiella
OTU2112,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,2,0,2,1,1,5,0,1,3,0,8,0,Bacteria;Chloroflexi;HQ674362_c;EF516466_o;EF516466_f;EF516466_g
OTU2113,3,8,0,0,0,2,1,6,6,1,7,0,3,7,13,1,7,0,0,3,0,2,1,5,15,7,2,3,1,8,5,2,2,1,4,2,12,4,1,5,0,0,5,1,1,4,5,2,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;JPOM_g
OTU2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;PAC000559_g
OTU2115,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
OTU2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Sphingobacteriia;HQ178786_o;FJ793180_f;FJ793180_g
OTU2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;AY913229_g
OTU2118,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,3,1,4,1,0,1,2,3,2,5,11,3,4,0,3,2,4,0,0,1,1,3,3,4,0,2,0,1,0,0,2,0,2,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
OTU2119,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,4,1,0,0,0,0,4,10,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavisolibacter
OTU212,0,0,0,0,0,0,0,0,0,0,0,0,13,18,63,5,73,3,2,8,0,52,10,13,145,8,184,87,0,7,4,9,5,3,2,2,0,4,5,9,6,2,1,0,0,0,0,0,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Segetibacter
OTU2120,4,0,0,0,1,0,0,0,0,0,0,0,1,3,3,0,3,1,0,1,0,10,1,1,21,0,0,3,1,0,1,0,0,1,1,0,3,2,0,1,0,0,0,0,0,0,1,5,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
OTU2121,0,0,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,1,0,6,6,2,3,0,0,4,0,7,6,0,2,1,2,4,0,4,2,0,0,1,0,0,0,2,0,1,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmata_f;Gemmata
OTU2122,0,0,2,7,4,2,5,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,3,2,0,0,3,3,0,0,0,2,4,0,1,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella
OTU2123,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,8,5,0,0,1,1,0,3,7,1,0,0,0,2,0,3,1,1,2,0,0,0,0,0,0,0,Bacteria;Chloroflexi;HQ674362_c;EF516466_o;EF516466_f;EF516466_g
OTU2124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,16,0,0,1,0,0,2,4,6,6,0,2,1,12,0,0,0,3,2,4,2,0,1,1,3,0,0,1,0,0,Bacteria;Proteobacteria;Betaproteobacteria;DQ395705_o;EU786132_f;AF467301_g
OTU2125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,44,0,0,0,0,0,0,0,5,1,1,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter
OTU2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;EU335298_g
OTU2127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,13,2,0,0,0,1,0,6,0,0,2,0,5,2,1,0,6,2,0,1,0,Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacter_o;Steroidobacter_f;DQ451520_g
OTU2128,1,0,0,0,0,0,0,0,0,0,0,0,2,10,7,10,12,0,1,0,0,0,1,2,2,22,1,5,0,0,0,0,0,0,1,4,1,6,2,8,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;CP015136_c;CP015136_o;CP015136_f;HM061812_g
OTU2129,2,0,1,0,0,0,0,0,0,0,0,0,1,13,7,25,2,0,5,0,1,10,1,9,18,63,8,27,0,0,4,4,0,1,1,1,6,4,3,1,0,0,2,0,0,0,0,0,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;HQ190378_g
OTU213,0,1,0,1,0,0,0,0,0,0,0,0,34,3,38,6,0,27,31,32,11,59,6,9,71,1,36,2,21,3,1,34,36,7,15,8,31,6,19,1,7,9,24,8,4,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae
OTU2130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,9,5,2,2,0,1,1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Telmatospirillum
OTU2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,2,8,0,1,0,0,0,Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaera_o;Pedosphaera_f
OTU2132,0,1,0,1,4,1,0,2,1,6,3,3,1,0,0,0,0,0,5,2,1,0,2,1,0,0,1,1,4,4,0,6,4,5,2,1,1,0,0,0,3,1,7,2,2,0,3,1,Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;FJ889281_f;FJ889281_g
OTU2133,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;HQ674900_f;FJ592902_g;FJ592902_s
OTU2134,2,6,3,4,5,1,0,0,2,0,3,1,0,0,0,2,0,0,1,1,6,1,0,1,0,0,0,1,15,0,0,0,1,0,9,0,0,5,1,1,0,0,0,0,3,2,8,3,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Holosporaceae;EU360475_g
OTU2135,0,2,0,3,2,0,5,5,12,11,4,4,0,0,1,0,0,3,0,1,4,0,0,0,0,0,0,0,30,1,0,0,3,1,2,0,4,0,1,1,4,9,7,6,4,0,2,1,Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Singulisphaera
OTU2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_pneumophila
OTU2137,3,2,0,13,11,3,6,3,9,10,7,5,1,1,0,0,1,2,0,1,1,0,0,3,0,0,0,2,3,0,0,1,0,8,2,3,2,2,4,1,3,1,3,0,1,3,3,1,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
OTU2138,24,6,18,11,11,6,1,8,2,6,0,3,74,19,6,6,3,28,38,32,24,66,58,21,2,1,22,1,25,25,19,24,47,14,46,20,18,14,15,11,23,20,13,9,15,39,2,19,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizomicrobium_f;Rhizomicrobium
OTU2139,0,1,0,3,2,0,0,5,0,1,0,0,4,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,6,0,0,1,0,0,0,0,0,0,2,7,0,Bacteria;Chloroflexi;Anaerolineae;AF234733_o;AF234733_f;AF234733_g
OTU214,1,0,0,0,4,0,0,1,0,0,0,0,36,78,0,2,22,13,12,5,2,8,84,46,0,0,5,51,0,36,57,15,18,3,8,20,1,0,4,4,5,1,1,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Pseudolabrys
OTU2140,1,0,3,0,0,0,0,1,0,1,0,1,9,0,8,0,1,6,3,2,10,0,0,0,0,0,0,0,3,0,1,1,4,0,2,0,0,1,1,2,8,4,0,3,8,1,2,5,Bacteria;Actinobacteria;Actinobacteria_c;Catenulisporales;Catenulisporaceae;Catenulispora
OTU2141,2,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,5,64,1,1,2,1,0,0,0,0,0,6,18,25,20,0,2,0,0,0,0,0,2,0,1,0,0,14,2,14,Bacteria;Actinobacteria;Actinobacteria_c;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia
OTU2142,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,1,0,2,3,0,0,0,0,1,0,0,3,0,0,1,0,Bacteria;Elusimicrobia;Elusimicrobia_c;EU861834_o;EU861834_f;EU861834_g
OTU2143,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Chlorobi;Ignavibacteriae;JF703539_o;JF703539_f;JF703539_g
OTU2144,0,0,0,2,6,0,3,1,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,2,0,0,0,0,0,0,0,1,0,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Tepidisphaeraceae;Tepidisphaera
OTU2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Entomoplasma
OTU2146,7,0,11,0,0,2,0,0,0,0,0,0,3,6,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,1,7,2,0,0,21,2,3,7,0,3,2,1,0,0,0,3,0,5,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;GU454944_g
OTU2147,0,0,0,2,0,3,0,2,5,2,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,4,1,1,0,1,0,Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaera_o;Pedosphaera_f;Limisphaera
OTU2148,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,1,1,0,12,2,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,Bacteria;Gemmatimonadetes;Gemmatimonadetes_c;Gemmatimonadales;Gemmatimonadaceae;EU137390_g
OTU2149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,2,0,0,0,2,0,0,5,2,0,0,2,4,1,0,0,1,1,0,0,0,0,0,2,0,0,0,3,0,0,Bacteria;Chloroflexi;EU335161_c;EU335161_o;EU335161_f;EU335161_g
OTU215,16,0,13,0,0,0,0,0,0,0,0,0,9,34,2,16,23,6,0,11,8,9,48,30,0,5,6,8,16,9,22,0,1,8,21,27,12,32,4,25,2,6,4,0,7,29,0,15,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;CP011489_f;CP011489_g
OTU2150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter
OTU2151,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,4,6,0,0,15,1,14,11,1,7,1,6,0,1,6,1,1,2,6,8,2,7,1,0,2,5,1,0,0,0,0,Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas
OTU2152,3,0,1,0,0,0,1,0,0,0,0,0,1,0,2,3,0,1,0,1,1,11,4,3,1,0,2,0,3,2,1,0,0,0,1,2,2,3,0,0,2,0,2,0,0,3,1,0,Bacteria;Elusimicrobia;Elusimicrobia_c;EU861834_o;EU861834_f;EU861834_g
OTU2153,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,5,1,1,1,4,1,7,5,2,7,1,0,4,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;FJ479101_g
OTU2154,0,1,0,2,6,3,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,5,0,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Tepidisphaeraceae;Tepidisphaera
OTU2155,0,4,1,15,7,4,3,8,4,10,3,1,0,0,0,0,0,0,0,1,12,0,0,0,0,1,1,1,8,0,0,0,0,4,2,1,1,0,5,1,6,1,0,5,5,0,3,2,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Aciditerrimonas
OTU2156,0,2,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,2,2,0,0,4,0,0,0,0,7,0,4,4,0,3,3,1,0,2,1,2,3,0,2,4,8,5,3,0,2,0,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;GQ402637_g
OTU2157,2,5,3,6,3,0,2,4,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,7,0,1,4,0,0,1,1,0,3,3,1,4,0,3,Bacteria;Elusimicrobia;Elusimicrobia_c;Elusimicrobiales;AF407708_f;AY622271_g
OTU2158,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Betaproteobacteria;AY234747_o;AY234747_f;AY234747_g
OTU2159,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,2,5,0,0,0,3,0,1,0,0,0,4,0,3,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Tahibacter
OTU216,1,3,0,0,2,0,1,0,0,0,0,0,19,28,3,12,8,21,220,6,7,33,18,24,5,17,82,12,4,12,32,32,1,13,20,17,13,20,15,12,6,10,22,0,2,2,2,3,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus
OTU2160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,0,0,0,0,4,0,0,5,0,2,0,0,0,0,0,0,4,4,5,7,0,6,0,0,0,0,0,4,0,1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;KB906767_g
OTU2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonas_f;Methylomicrobium
OTU2162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,3,0,12,0,8,0,5,1,1,0,1,0,0,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Thermosporotrichaceae;AM180159_g;AM180159_s
OTU2163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,7,3,1,0,0,0,0,0,6,0,0,Bacteria;Chloroflexi;Anaerolineae;Anaerolinaeles;Anaerolinaceae;GQ500701_g
OTU2164,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,3,0,1,3,2,3,0,0,0,0,0,0,4,0,3,7,0,5,0,0,0,0,0,0,0,1,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;AJ867897_g
OTU2165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,Bacteria;Chloroflexi;HM748667_c;HM748667_o;HM748667_f;HM748667_g
OTU2166,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,1,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Sediminibacterium
OTU2167,0,0,3,0,0,0,0,0,0,0,0,0,2,25,11,9,4,4,27,0,0,2,7,7,3,29,9,1,0,1,19,8,0,2,8,23,12,11,8,3,3,1,3,0,0,0,0,1,Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Tepidisphaeraceae;Tepidisphaera
OTU2168,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,4,5,1,8,5,0,6,0,Bacteria;Chloroflexi;FR749824_c;FJ625377_o;FJ625377_f;FJ625377_g
OTU2169,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,5,0,2,Bacteria;Microgenomates_OP11;Microgenomatus_c;LCFQ_o;LCFQ_f;HQ697377_g;HQ697377_s
OTU217,4,16,2,6,63,56,114,43,57,18,118,1,5,3,0,0,2,3,3,9,22,5,0,2,1,0,2,0,41,12,0,8,6,35,11,8,3,0,7,7,1,3,8,17,28,6,12,6,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;GQ339162_g
OTU2170,2,1,5,0,0,2,0,3,0,0,0,0,6,11,7,5,4,8,6,8,2,7,9,15,0,0,12,4,9,11,13,5,12,3,10,2,6,5,2,3,6,7,6,3,1,2,2,5,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
OTU2171,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,8,1,2,1,2,2,2,5,3,1,1,2,0,4,2,1,0,3,1,3,0,0,0,0,0,0,1,0,0,Bacteria;Chloroflexi;Thermomicrobia;EU861898_o;EU861898_f;EU861898_g;EU861898_s
OTU2172,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,15,4,13,1,1,2,0,0,1,0,0,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;GU454944_g
OTU2173,2,6,0,1,5,1,3,9,2,0,0,0,7,5,7,2,5,0,2,8,8,2,3,5,15,2,2,14,11,9,3,0,3,1,8,2,0,3,8,4,3,4,7,0,6,1,0,7,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosia_f;Devosia
OTU2174,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,1,5,0,0,2,0,0,1,0,0,1,3,0,1,2,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;FJ466216_g
OTU2175,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Bryobacter
OTU2176,11,1,4,1,2,0,1,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,10,0,0,0,0,0,0,0,0,1,0,1,2,0,1,3,1,1,1,0,0,0,5,2,5,Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
OTU2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae
OTU2178,1,6,0,3,2,1,1,4,0,0,0,0,2,0,1,0,0,1,1,1,6,0,1,0,0,0,1,0,2,0,0,0,1,1,1,0,0,3,6,4,4,1,4,6,7,2,0,0,Bacteria;Actinobacteria;Actinobacteria_c;Catenulisporales;Catenulisporaceae;Catenulispora
OTU2179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,3,9,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
OTU218,9,22,9,60,97,71,105,65,72,54,32,52,194,26,18,25,10,121,37,93,83,27,112,39,16,9,31,15,178,71,76,78,69,69,97,79,59,19,34,18,50,45,41,27,39,11,19,15,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;GU127727_g
OTU2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,7,0,0,0,2,0,4,0,0,0,Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;EU881261_f;EU881261_g
OTU2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,1,0,0,6,1,2,0,3,8,0,1,0,0,0,Bacteria;Chloroflexi;EF516615_c;EF516615_o;EF516615_f;EF516615_g
OTU2182,2,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,2,11,4,0,0,1,0,0,0,0,2,0,2,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;AY212581_g
